fbus;tbus;r;x;b;rateA;rateB;rateC;ratio;angle;status;angmin;angmax
2971;2735;0.00967;0.01702;0.0016;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2785;2972;0.05769;0.14545;0.015;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2993;2973;0.00282;0.00717;0.00079;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2824;2993;0.03198;0.07876;0.00786;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2969;2972;0.01843;0.06;0.00615;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2951;2953;0.00554;0.01793;0.00184;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2847;2703;0.03636;0.12066;0.01181;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2953;2947;0.00306;0.00992;0.00102;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2760;2824;0.0676;0.11901;0.0112;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2963;2760;0.03868;0.0681;0.00639;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2892;2824;0.05042;0.10487;0.0102;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2909;2892;0.01976;0.0514;0.00515;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2828;2771;0.02781;0.07968;0.00807;113.0;113.0;113.0;1.0;0.0;1;-30.0;30.0
2963;2828;0.01467;0.03239;0.00328;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2708;2776;0.02231;0.07231;0.01493;75.0;75.0;75.0;1.0;0.0;1;-30.0;30.0
2703;2708;0.01322;0.01777;0.00191;62.0;62.0;62.0;1.0;0.0;1;-30.0;30.0
2944;2771;0.00883;0.02792;0.00305;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2757;2944;0.00688;0.02158;0.0024;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2888;2955;0.01554;0.05455;0.00557;124.0;124.0;124.0;1.0;0.0;1;-30.0;30.0
2950;2904;0.00438;0.01136;0.00098;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2734;2950;0.00515;0.01374;0.00122;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
2904;2952;0.00281;0.00702;0.00059;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2721;2968;0.02769;0.0895;0.00917;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2955;2720;0.02132;0.06942;0.00707;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2968;2974;0.01504;0.04132;0.00426;110.0;110.0;110.0;1.0;0.0;1;-30.0;30.0
2954;2951;0.01777;0.05736;0.00588;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2910;2769;0.00736;0.0238;0.00251;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2931;2839;0.00421;0.01074;0.00121;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2703;2909;0.02331;0.07893;0.00745;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2931;2768;0.00273;0.00826;0.00085;116.0;116.0;116.0;1.0;0.0;1;-30.0;30.0
2768;2757;0.00149;0.00496;0.00048;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2723;2771;0.02868;0.09256;0.00951;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2734;2785;0.01364;0.03554;0.0037;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
2951;2947;0.00421;0.01355;0.0014;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2887;2954;0.00529;0.01074;0.00111;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2974;2971;0.00934;0.01653;0.00174;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2816;2770;0.02124;0.0686;0.00704;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2776;2769;0.0314;0.09884;0.01074;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2818;2947;0.00851;0.02686;0.0029;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2813;2818;0.0181;0.05702;0.0062;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
3013;2719;0.00864;0.02821;0.00288;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2819;2972;0.03678;0.09347;0.00949;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2875;2816;0.03364;0.10744;0.01016;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2910;2839;0.00826;0.01653;0.00194;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2968;2984;0.00496;0.00744;0.00073;83.0;83.0;83.0;1.0;0.0;1;-30.0;30.0
2968;2984;0.00496;0.00744;0.00073;83.0;83.0;83.0;1.0;0.0;1;-30.0;30.0
2764;2947;0.00496;0.00744;0.00073;83.0;83.0;83.0;1.0;0.0;1;-30.0;30.0
2765;2948;0.00496;0.00744;0.00073;83.0;83.0;83.0;1.0;0.0;1;-30.0;30.0
2957;2951;0.00496;0.00744;0.00073;83.0;83.0;83.0;1.0;0.0;1;-30.0;30.0
2960;2887;0.0254;0.08216;0.00843;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2960;2719;0.01636;0.05289;0.00558;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2813;2963;0.02041;0.06843;0.00685;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2957;2951;0.00992;0.03488;0.00407;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2970;2931;0.02017;0.05223;0.00545;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2931;2770;0.0095;0.02455;0.00256;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2936;2920;0.00891;0.01566;0.00148;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2928;2930;0.0328;0.07474;0.00784;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2927;2925;0.04351;0.09356;0.00962;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2929;2994;0.07306;0.1919;0.01832;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
2930;2851;0.03091;0.08107;0.00774;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
2851;2994;0.04207;0.11074;0.01053;87.0;87.0;87.0;1.0;0.0;1;-30.0;30.0
2926;2929;0.01653;0.03306;0.00242;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2821;2730;0.0405;0.07107;0.00673;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2730;2926;0.04628;0.07107;0.0076;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2929;2936;0.00496;0.00826;0.00085;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2822;2821;0.00413;0.01372;0.00138;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2961;2927;0.02394;0.04718;0.00469;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2920;2928;0.00862;0.02752;0.00296;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2833;2994;0.04438;0.07826;0.00739;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2866;2833;0.05661;0.09983;0.00943;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2714;2866;0.01975;0.06215;0.00675;66.0;66.0;66.0;1.0;0.0;1;-30.0;30.0
2745;2714;0.03669;0.06471;0.00611;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2731;2930;0.03587;0.07132;0.00624;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2966;2822;0.03438;0.06099;0.00569;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2745;2731;0.03587;0.07132;0.00624;77.0;77.0;77.0;1.0;0.0;1;-30.0;30.0
2729;2773;0.0204;0.06595;0.00677;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2726;2773;0.01455;0.04747;0.00483;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2750;2874;0.00661;0.0157;0.00169;103.0;103.0;103.0;1.0;0.0;1;-30.0;30.0
2755;2717;0.00983;0.01736;0.0016;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2717;2751;0.03025;0.09752;0.01002;86.0;86.0;86.0;1.0;0.0;1;-30.0;30.0
2792;2752;0.01149;0.03471;0.00293;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
2967;2792;0.00826;0.02893;0.00363;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2825;2746;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2825;2841;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2826;2841;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2754;2967;0.01083;0.03471;0.00358;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2763;2754;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2939;2763;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2755;2939;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2717;2989;0.03669;0.11818;0.01217;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2965;2989;0.01721;0.05623;0.00573;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2946;2747;0.03248;0.1081;0.01445;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2934;2746;0.05455;0.18017;0.0242;99.0;99.0;99.0;1.0;0.0;1;-30.0;30.0
2749;2752;0.01917;0.02595;0.00467;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2874;2752;0.01405;0.03636;0.00399;103.0;103.0;103.0;1.0;0.0;1;-30.0;30.0
2900;2751;0.03587;0.09008;0.00924;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2978;2752;0.015;0.04714;0.00466;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2932;2978;0.00525;0.0165;0.00163;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2975;2978;0.00026;0.00066;7.0e-5;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2901;2964;0.04174;0.07322;0.00692;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
2759;2990;0.01705;0.05552;0.00567;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2754;2949;0.00099;0.00347;0.00036;124.0;124.0;124.0;1.0;0.0;1;-30.0;30.0
2882;2932;0.00364;0.01074;0.00106;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2749;2886;0.00463;0.01488;0.00152;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2762;2900;0.00372;0.00934;0.00094;106.0;106.0;106.0;1.0;0.0;1;-30.0;30.0
2755;2762;0.00496;0.01273;0.00128;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2727;2826;0.01116;0.01529;0.00275;79.0;79.0;79.0;1.0;0.0;1;-30.0;30.0
2751;2727;0.01116;0.01529;0.00275;79.0;79.0;79.0;1.0;0.0;1;-30.0;30.0
2752;2933;0.01496;0.0438;0.00445;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2753;2747;0.0076;0.01983;0.00206;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
2837;2752;0.03479;0.1119;0.01176;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2946;2837;0.00702;0.0224;0.00237;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2880;2941;0.00843;0.02149;0.00216;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2946;2880;0.00843;0.02149;0.00216;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2823;2829;0.01992;0.05245;0.00519;108.0;108.0;108.0;1.0;0.0;1;-30.0;30.0
2941;2823;0.01187;0.03176;0.00315;109.0;109.0;109.0;1.0;0.0;1;-30.0;30.0
2885;2749;0.00504;0.01686;0.00174;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2694;2749;0.00331;0.01091;0.00111;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2933;2893;0.00777;0.02479;0.00257;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2852;2718;0.00711;0.02314;0.00234;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2886;2853;0.00306;0.00992;0.00102;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2905;2901;0.00645;0.02066;0.00213;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2897;2746;0.00124;0.00413;0.00041;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2898;2747;0.00124;0.00413;0.00041;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2747;2750;0.02074;0.06727;0.00682;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2897;2767;0.00545;0.01736;0.00177;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2747;2694;0.00612;0.0157;0.00157;107.0;107.0;107.0;1.0;0.0;1;-30.0;30.0
2860;2750;0.00132;0.00421;0.00044;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2746;2860;0.00793;0.02231;0.00215;112.0;112.0;112.0;1.0;0.0;1;-30.0;30.0
2767;2885;0.00909;0.02893;0.0029;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2893;2937;0.00736;0.02372;0.00242;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2718;2905;0.00331;0.01074;0.00109;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2949;2794;0.00207;0.00694;0.0007;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2965;2901;0.01132;0.03636;0.00375;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2794;2852;0.00289;0.00926;0.00094;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2853;2882;0.00248;0.00744;0.00073;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
2795;2753;0.00492;0.02302;0.00236;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2937;2795;0.00492;0.02302;0.00236;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2862;2990;0.00165;0.00496;0.00053;115.0;115.0;115.0;1.0;0.0;1;-30.0;30.0
2725;2934;0.0395;0.12455;0.01176;38.0;38.0;38.0;1.0;0.0;1;-30.0;30.0
2790;2752;0.0395;0.06959;0.00657;72.0;72.0;72.0;1.0;0.0;1;-30.0;30.0
2788;2790;0.05306;0.09355;0.00884;72.0;72.0;72.0;1.0;0.0;1;-30.0;30.0
2924;2788;0.03293;0.1065;0.01093;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2923;2788;0.05807;0.10306;0.00937;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2934;2924;0.02444;0.07902;0.00811;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2704;2989;0.02139;0.06954;0.00729;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2908;2751;0.00124;0.00413;0.00039;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2749;2983;0.00463;0.01488;0.00152;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2750;2982;0.00463;0.01488;0.00152;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2881;2747;0.01281;0.02149;0.00212;78.0;78.0;78.0;1.0;0.0;1;-30.0;30.0
2715;2881;0.0262;0.04397;0.00434;78.0;78.0;78.0;1.0;0.0;1;-30.0;30.0
2842;2699;0.03905;0.12628;0.01297;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2976;2858;0.01165;0.03769;0.00387;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2699;2976;0.0214;0.06917;0.0071;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2707;2976;0.00281;0.00917;0.00094;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2938;2857;0.15802;0.18273;0.01643;46.0;46.0;46.0;1.0;0.0;1;-30.0;30.0
2834;2858;0.00498;0.01612;0.00165;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2756;2854;0.01039;0.05083;0.00494;133.0;133.0;133.0;1.0;0.0;1;-30.0;30.0
2827;2854;0.03603;0.12893;0.01251;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2732;2857;0.02234;0.07496;0.00748;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2695;2827;0.0414;0.06942;0.00711;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2766;2827;0.03314;0.06116;0.00639;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2804;2695;0.03769;0.12149;0.01249;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2807;2804;0.01942;0.06281;0.00649;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2859;2854;0.03587;0.1157;0.0122;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2783;2855;0.03025;0.09752;0.01028;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2820;2775;0.00983;0.01727;0.00163;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2864;2820;0.05322;0.09347;0.00882;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2868;2861;0.00661;0.01372;0.00133;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2861;2869;0.00537;0.01736;0.00179;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2842;2807;0.02339;0.07587;0.00784;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
2869;2857;0.01157;0.03769;0.00387;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2843;2855;0.0331;0.11107;0.01106;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2846;2859;0.02818;0.09116;0.00934;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2864;2756;0.02446;0.04347;0.00404;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2863;2858;0.00661;0.01372;0.00133;97.0;97.0;97.0;1.0;0.0;1;-30.0;30.0
2835;2868;0.00507;0.01627;0.00168;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2843;2838;0.0205;0.06876;0.00688;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2902;2806;0.01568;0.0507;0.0052;84.0;84.0;84.0;1.0;0.0;1;-30.0;30.0
2854;2857;0.01281;0.04298;0.00428;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2855;2858;0.01281;0.04298;0.00428;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2835;2783;0.01012;0.03265;0.00336;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2870;2834;0.00118;0.00382;0.00039;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
2871;2835;0.0011;0.00355;0.00037;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
2701;2738;0.02355;0.06215;0.00639;82.0;82.0;82.0;1.0;0.0;1;-30.0;30.0
2784;2701;0.0276;0.0495;0.00448;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2761;2784;0.03967;0.07157;0.00641;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2796;2761;0.02983;0.05793;0.00547;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2801;2737;0.00926;0.03008;0.00307;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2922;2916;0.05314;0.09339;0.0089;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2798;2801;0.00132;0.00421;0.00044;118.0;118.0;118.0;1.0;0.0;1;-30.0;30.0
2800;2738;0.00909;0.02975;0.00302;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2736;2737;0.05504;0.1643;0.01682;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2986;2733;0.03653;0.06413;0.00605;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2815;2800;0.01595;0.05124;0.0053;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2815;2798;0.00744;0.02397;0.00246;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2884;2774;0.03669;0.11669;0.01251;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2986;2922;0.08314;0.14628;0.01392;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2962;2737;0.02688;0.08734;0.00915;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2815;2921;0.03347;0.06529;0.00593;94.0;94.0;94.0;1.0;0.0;1;-30.0;30.0
2793;2796;0.00521;0.01413;0.0014;90.0;90.0;90.0;1.0;0.0;1;-30.0;30.0
2796;2962;0.01843;0.0619;0.0062;121.0;121.0;121.0;1.0;0.0;1;-30.0;30.0
2728;2986;0.00182;0.00388;0.00027;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2915;2916;0.00347;0.01264;0.00119;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2700;2918;0.0376;0.09174;0.00968;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2884;2917;0.01967;0.08612;0.00924;57.0;57.0;57.0;1.0;0.0;1;-30.0;30.0
2803;2914;0.00164;0.00212;0.00912;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2803;2915;0.00164;0.00212;0.00912;76.0;76.0;76.0;1.0;0.0;1;-30.0;30.0
2959;2737;0.01463;0.05661;0.00653;130.0;130.0;130.0;1.0;0.0;1;-30.0;30.0
2742;2987;0.00331;0.01058;0.00109;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2899;2742;0.02975;0.09587;0.01007;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2832;2899;0.00512;0.01653;0.00174;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2808;2848;0.03347;0.06529;0.00593;21.0;21.0;21.0;1.0;0.0;1;-30.0;30.0
2706;2883;0.01653;0.0314;0.0029;48.0;48.0;48.0;1.0;0.0;1;-30.0;30.0
2890;2706;0.03347;0.06529;0.00593;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2883;2740;0.01653;0.0314;0.00315;48.0;48.0;48.0;1.0;0.0;1;-30.0;30.0
2865;2890;0.02288;0.074;0.00759;69.0;69.0;69.0;1.0;0.0;1;-30.0;30.0
2987;2739;0.00165;0.00529;0.00053;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2741;2740;0.00909;0.0281;0.00288;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
2814;2810;0.00405;0.01331;0.00138;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2836;2814;0.02074;0.06628;0.00699;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2942;2836;0.02835;0.09223;0.00951;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
3005;2810;0.03017;0.09764;0.01004;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2878;2741;0.02041;0.06612;0.00678;95.0;95.0;95.0;1.0;0.0;1;-30.0;30.0
2791;2942;0.01338;0.04326;0.00444;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
3001;2173;0.05787;0.10132;0.00967;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
3002;2174;0.05787;0.10132;0.00967;89.0;89.0;89.0;1.0;0.0;1;-30.0;30.0
3003;1656;0.01041;0.03355;0.00354;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
3004;2093;0.00975;0.0305;0.00315;117.0;117.0;117.0;1.0;0.0;1;-30.0;30.0
2998;1747;0.00256;0.00826;0.00087;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
3000;2998;0.00306;0.01;0.00105;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2997;2998;0.00025;0.00091;8.0e-5;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2999;1748;0.0057;0.01826;0.00192;114.0;114.0;114.0;1.0;0.0;1;-30.0;30.0
2832;3005;0.01103;0.03572;0.00367;119.0;119.0;119.0;1.0;0.0;1;-30.0;30.0
2947;3013;0.00934;0.0305;0.00311;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
2964;2759;0.00543;0.01774;0.00181;120.0;120.0;120.0;1.0;0.0;1;-30.0;30.0
4;3;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
7;6;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
9;8;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
12;11;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
15;14;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
16;15;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
20;19;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
23;22;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
25;24;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
27;26;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
29;28;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
31;30;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
33;32;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
35;34;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
39;38;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
41;40;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
43;42;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
45;44;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
48;47;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
52;51;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
55;54;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
59;57;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
58;57;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
61;60;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
64;63;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
67;66;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
69;68;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
71;70;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
73;72;1.0e-5;6.0e-5;0.0;581.0;581.0;581.0;1.0;0.0;1;-30.0;30.0
75;74;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
77;76;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
79;78;2.0e-5;0.00021;0.0;417.0;417.0;417.0;1.0;0.0;1;-30.0;30.0
